user_id,product_id,event_type,created_at
67,11,ADDED_TO_CART,2026-01-02T13:23:00Z
67,12,ADDED_TO_CART,2026-01-02T13:24:00Z
67,24,ADDED_TO_CART,2026-01-02T13:25:00Z
67,13,ADDED_TO_CART,2026-01-02T13:26:00Z
68,23,ADDED_TO_CART,2026-01-02T13:40:00Z
68,8,ADDED_TO_CART,2026-01-02T13:41:00Z
68,15,ADDED_TO_CART,2026-01-02T13:42:00Z
68,14,ADDED_TO_CART,2026-01-02T13:43:00Z
68,16,ADDED_TO_CART,2026-01-02T13:44:00Z
68,17,ADDED_TO_CART,2026-01-02T13:45:00Z
68,3,ADDED_TO_CART,2026-01-02T13:46:00Z
69,2,ADDED_TO_CART,2026-01-02T14:00:00Z
69,18,ADDED_TO_CART,2026-01-02T14:01:00Z
69,8,ADDED_TO_CART,2026-01-02T14:02:00Z
69,9,ADDED_TO_CART,2026-01-02T14:03:00Z
69,10,ADDED_TO_CART,2026-01-02T14:04:00Z
69,1,ADDED_TO_CART,2026-01-02T14:05:00Z
69,14,ADDED_TO_CART,2026-01-02T14:06:00Z
70,20,ADDED_TO_CART,2026-01-02T14:20:00Z
70,5,ADDED_TO_CART,2026-01-02T14:21:00Z
70,6,ADDED_TO_CART,2026-01-02T14:22:00Z
70,1,ADDED_TO_CART,2026-01-02T14:23:00Z
70,7,ADDED_TO_CART,2026-01-02T14:24:00Z
70,11,ADDED_TO_CART,2026-01-02T14:25:00Z
70,24,ADDED_TO_CART,2026-01-02T14:26:00Z
71,3,ADDED_TO_CART,2026-01-02T14:40:00Z
71,8,ADDED_TO_CART,2026-01-02T14:41:00Z
71,14,ADDED_TO_CART,2026-01-02T14:42:00Z
71,16,ADDED_TO_CART,2026-01-02T14:43:00Z
71,7,ADDED_TO_CART,2026-01-02T14:44:00Z
71,22,ADDED_TO_CART,2026-01-02T14:45:00Z
71,1,ADDED_TO_CART,2026-01-02T14:46:00Z
72,5,ADDED_TO_CART,2026-01-02T15:00:00Z
72,6,ADDED_TO_CART,2026-01-02T15:01:00Z
72,20,ADDED_TO_CART,2026-01-02T15:02:00Z
72,8,ADDED_TO_CART,2026-01-02T15:03:00Z
72,14,ADDED_TO_CART,2026-01-02T15:04:00Z
72,2,ADDED_TO_CART,2026-01-02T15:05:00Z
72,1,ADDED_TO_CART,2026-01-02T15:06:00Z
73,8,ADDED_TO_CART,2026-01-02T15:20:00Z
73,18,ADDED_TO_CART,2026-01-02T15:21:00Z
73,24,ADDED_TO_CART,2026-01-02T15:22:00Z
73,11,ADDED_TO_CART,2026-01-02T15:23:00Z
73,3,ADDED_TO_CART,2026-01-02T15:24:00Z
73,13,ADDED_TO_CART,2026-01-02T15:25:00Z
73,19,ADDED_TO_CART,2026-01-02T15:26:00Z
74,1,ADDED_TO_CART,2026-01-02T15:40:00Z
74,20,ADDED_TO_CART,2026-01-02T15:41:00Z
74,2,ADDED_TO_CART,2026-01-02T15:42:00Z
74,4,ADDED_TO_CART,2026-01-02T15:43:00Z
74,7,ADDED_TO_CART,2026-01-02T15:44:00Z
74,6,ADDED_TO_CART,2026-01-02T15:45:00Z
74,5,ADDED_TO_CART,2026-01-02T15:46:00Z
75,14,ADDED_TO_CART,2026-01-02T16:00:00Z
75,16,ADDED_TO_CART,2026-01-02T16:01:00Z
75,5,ADDED_TO_CART,2026-01-02T16:02:00Z
75,1,ADDED_TO_CART,2026-01-02T16:03:00Z
75,8,ADDED_TO_CART,2026-01-02T16:04:00Z
75,18,ADDED_TO_CART,2026-01-02T16:05:00Z
75,9,ADDED_TO_CART,2026-01-02T16:06:00Z
76,15,ADDED_TO_CART,2026-01-02T16:20:00Z
76,6,ADDED_TO_CART,2026-01-02T16:21:00Z
76,10,ADDED_TO_CART,2026-01-02T16:22:00Z
76,22,ADDED_TO_CART,2026-01-02T16:23:00Z
76,21,ADDED_TO_CART,2026-01-02T16:24:00Z
76,7,ADDED_TO_CART,2026-01-02T16:25:00Z
76,24,ADDED_TO_CART,2026-01-02T16:26:00Z
77,11,ADDED_TO_CART,2026-01-02T16:40:00Z
77,12,ADDED_TO_CART,2026-01-02T16:41:00Z
77,24,ADDED_TO_CART,2026-01-02T16:42:00Z
77,13,ADDED_TO_CART,2026-01-02T16:43:00Z
77,23,ADDED_TO_CART,2026-01-02T16:44:00Z
77,5,ADDED_TO_CART,2026-01-02T16:45:00Z
77,7,ADDED_TO_CART,2026-01-02T16:46:00Z
78,14,ADDED_TO_CART,2026-01-02T17:00:00Z
78,16,ADDED_TO_CART,2026-01-02T17:01:00Z
78,17,ADDED_TO_CART,2026-01-02T17:02:00Z
78,3,ADDED_TO_CART,2026-01-02T17:03:00Z
78,23,ADDED_TO_CART,2026-01-02T17:04:00Z
78,8,ADDED_TO_CART,2026-01-02T17:05:00Z
78,15,ADDED_TO_CART,2026-01-02T17:06:00Z
79,9,ADDED_TO_CART,2026-01-02T17:20:00Z
79,10,ADDED_TO_CART,2026-01-02T17:21:00Z
79,1,ADDED_TO_CART,2026-01-02T17:22:00Z
79,14,ADDED_TO_CART,2026-01-02T17:23:00Z
79,2,ADDED_TO_CART,2026-01-02T17:24:00Z
79,18,ADDED_TO_CART,2026-01-02T17:25:00Z
79,8,ADDED_TO_CART,2026-01-02T17:26:00Z
80,1,ADDED_TO_CART,2026-01-02T17:40:00Z
80,7,ADDED_TO_CART,2026-01-02T17:41:00Z
80,11,ADDED_TO_CART,2026-01-02T17:42:00Z
80,24,ADDED_TO_CART,2026-01-02T17:43:00Z
80,20,ADDED_TO_CART,2026-01-02T17:44:00Z
80,5,ADDED_TO_CART,2026-01-02T17:45:00Z
80,6,ADDED_TO_CART,2026-01-02T17:46:00Z
